date,city,precipitation,month,year
2020-10-20,SEA,0.04,10,2020
2020-10-21,SEA,0.05,10,2020
2020-10-22,SEA,0.43,10,2020
2020-10-23,SEA,0.03,10,2020
2020-10-24,SEA,0.17,10,2020
2020-10-25,SEA,0.0,10,2020
2020-10-26,SEA,0.0,10,2020
2020-10-27,SEA,0.0,10,2020
2020-10-28,SEA,0.0,10,2020
2020-10-29,SEA,0.03,10,2020
2020-10-30,SEA,0.01,10,2020
2020-10-31,SEA,0.0,10,2020
2020-11-01,SEA,0.0,11,2020
2020-11-02,SEA,0.0,11,2020
2020-11-03,SEA,0.12,11,2020
2020-11-04,SEA,0.64,11,2020
2020-11-05,SEA,0.32,11,2020
2020-11-06,SEA,0.15,11,2020
2020-11-07,SEA,0.0,11,2020
2020-11-08,SEA,0.0,11,2020
2020-11-09,SEA,0.0,11,2020
2020-11-10,SEA,0.04,11,2020
2020-11-11,SEA,0.01,11,2020
2020-11-12,SEA,0.01,11,2020
2020-11-13,SEA,1.07,11,2020
2020-11-14,SEA,0.0,11,2020
2020-11-15,SEA,0.42,11,2020
2020-11-16,SEA,0.03,11,2020
2020-11-17,SEA,0.75,11,2020
2020-11-18,SEA,0.89,11,2020
2020-11-19,SEA,0.24,11,2020
2020-11-20,SEA,0.08,11,2020
2020-11-21,SEA,0.04,11,2020
2020-11-22,SEA,0.11,11,2020
2020-11-23,SEA,0.12,11,2020
2020-11-24,SEA,0.02,11,2020
2020-11-25,SEA,0.45,11,2020
2020-11-26,SEA,0.02,11,2020
2020-11-27,SEA,0.06,11,2020
2020-11-28,SEA,0.09,11,2020
2020-11-29,SEA,0.05,11,2020
2020-11-30,SEA,0.47,11,2020
2020-12-01,SEA,0.0,12,2020
2020-12-02,SEA,0.0,12,2020
2020-12-03,SEA,0.0,12,2020
2020-12-04,SEA,0.0,12,2020
2020-12-05,SEA,0.0,12,2020
2020-12-06,SEA,0.02,12,2020
2020-12-07,SEA,0.0,12,2020
2020-12-08,SEA,0.04,12,2020
2020-12-09,SEA,0.6,12,2020
2020-12-10,SEA,0.03,12,2020
2020-12-11,SEA,0.03,12,2020
2020-12-12,SEA,,12,2020
2020-12-13,SEA,0.1,12,2020
2020-12-14,SEA,0.1,12,2020
2020-12-15,SEA,0.42,12,2020
2020-12-16,SEA,,12,2020
2020-12-17,SEA,0.52,12,2020
2020-12-18,SEA,0.12,12,2020
2020-12-19,SEA,0.46,12,2020
2020-12-20,SEA,0.35,12,2020
2020-12-21,SEA,0.4,12,2020
2020-12-22,SEA,1.72,12,2020
2020-12-23,SEA,0.0,12,2020
2020-12-24,SEA,0.0,12,2020
2020-12-25,SEA,0.0,12,2020
2020-12-26,SEA,0.11,12,2020
2020-12-27,SEA,0.11,12,2020
2020-12-28,SEA,0.07,12,2020
2020-12-29,SEA,,12,2020
2020-12-30,SEA,0.52,12,2020
2020-12-31,SEA,0.41,12,2020
2021-01-01,SEA,0.1,1,2021
2021-01-02,SEA,0.31,1,2021
2021-01-03,SEA,0.44,1,2021
2021-01-04,SEA,0.61,1,2021
2021-01-05,SEA,0.35,1,2021
2021-01-06,SEA,1.11,1,2021
2021-01-07,SEA,0.02,1,2021
2021-01-08,SEA,0.09,1,2021
2021-01-09,SEA,0.0,1,2021
2021-01-10,SEA,0.11,1,2021
2021-01-11,SEA,0.01,1,2021
2021-01-12,SEA,1.82,1,2021
2021-01-13,SEA,1.07,1,2021
2021-01-14,SEA,0.01,1,2021
2021-01-15,SEA,0.23,1,2021
2021-01-16,SEA,0.02,1,2021
2021-01-17,SEA,0.01,1,2021
2021-01-18,SEA,0.0,1,2021
2021-01-19,SEA,0.0,1,2021
2021-01-20,SEA,0.0,1,2021
2021-01-21,SEA,0.03,1,2021
2021-01-22,SEA,0.02,1,2021
2021-01-23,SEA,,1,2021
2021-01-24,SEA,0.18,1,2021
2021-01-25,SEA,0.22,1,2021
2021-01-26,SEA,0.02,1,2021
2021-01-27,SEA,0.08,1,2021
2021-01-28,SEA,0.21,1,2021
2021-01-29,SEA,0.14,1,2021
2021-01-30,SEA,0.14,1,2021
2021-01-31,SEA,0.18,1,2021
2021-02-01,SEA,,2,2021
2021-02-02,SEA,0.73,2,2021
2021-02-03,SEA,0.61,2,2021
2021-02-04,SEA,0.0,2,2021
2021-02-05,SEA,0.04,2,2021
2021-02-06,SEA,0.01,2,2021
2021-02-07,SEA,,2,2021
2021-02-08,SEA,0.18,2,2021
2021-02-09,SEA,0.02,2,2021
2021-02-10,SEA,0.0,2,2021
2021-02-11,SEA,0.0,2,2021
2021-02-12,SEA,0.1,2,2021
2021-02-13,SEA,,2,2021
2021-02-14,SEA,0.38,2,2021
2021-02-15,SEA,0.41,2,2021
2021-02-16,SEA,0.12,2,2021
2021-02-17,SEA,0.05,2,2021
2021-02-18,SEA,0.06,2,2021
2021-02-19,SEA,0.08,2,2021
2021-02-20,SEA,0.0,2,2021
2021-02-21,SEA,0.32,2,2021
2021-02-22,SEA,0.15,2,2021
2021-02-23,SEA,0.15,2,2021
2021-02-24,SEA,0.28,2,2021
2021-02-25,SEA,0.24,2,2021
2021-02-26,SEA,0.14,2,2021
2021-02-27,SEA,0.1,2,2021
2021-02-28,SEA,0.04,2,2021
2021-03-01,SEA,0.0,3,2021
2021-03-02,SEA,0.0,3,2021
2021-03-03,SEA,0.02,3,2021
2021-03-04,SEA,0.0,3,2021
2021-03-05,SEA,0.42,3,2021
2021-03-06,SEA,0.01,3,2021
2021-03-07,SEA,0.14,3,2021
2021-03-08,SEA,0.29,3,2021
2021-03-09,SEA,0.0,3,2021
2021-03-10,SEA,0.0,3,2021
2021-03-11,SEA,0.0,3,2021
2021-03-12,SEA,0.0,3,2021
2021-03-13,SEA,0.0,3,2021
2021-03-14,SEA,0.0,3,2021
2021-03-15,SEA,0.37,3,2021
2021-03-16,SEA,0.01,3,2021
2021-03-17,SEA,0.0,3,2021
2021-03-18,SEA,0.0,3,2021
2021-03-19,SEA,0.29,3,2021
2021-03-20,SEA,0.24,3,2021
2021-03-21,SEA,0.35,3,2021
2021-03-22,SEA,0.15,3,2021
2021-03-23,SEA,0.16,3,2021
2021-03-24,SEA,0.0,3,2021
2021-03-25,SEA,0.55,3,2021
2021-03-26,SEA,,3,2021
2021-03-27,SEA,0.0,3,2021
2021-03-28,SEA,,3,2021
2021-03-29,SEA,0.0,3,2021
2021-03-30,SEA,0.0,3,2021
2021-03-31,SEA,0.0,3,2021
2021-04-01,SEA,0.0,4,2021
2021-04-02,SEA,0.0,4,2021
2021-04-03,SEA,0.0,4,2021
2021-04-04,SEA,0.08,4,2021
2021-04-05,SEA,,4,2021
2021-04-06,SEA,0.0,4,2021
2021-04-07,SEA,0.0,4,2021
2021-04-08,SEA,0.02,4,2021
2021-04-09,SEA,0.0,4,2021
2021-04-10,SEA,0.05,4,2021
2021-04-11,SEA,0.0,4,2021
2021-04-12,SEA,0.0,4,2021
2021-04-13,SEA,0.0,4,2021
2021-04-14,SEA,0.0,4,2021
2021-04-15,SEA,0.0,4,2021
2021-04-16,SEA,0.0,4,2021
2021-04-17,SEA,0.0,4,2021
2021-04-18,SEA,0.0,4,2021
2021-04-19,SEA,0.0,4,2021
2021-04-20,SEA,0.0,4,2021
2021-04-21,SEA,0.0,4,2021
2021-04-22,SEA,0.0,4,2021
2021-04-23,SEA,0.0,4,2021
2021-04-24,SEA,0.51,4,2021
2021-04-25,SEA,0.5,4,2021
2021-04-26,SEA,0.0,4,2021
2021-04-27,SEA,0.01,4,2021
2021-04-28,SEA,0.0,4,2021
2021-04-29,SEA,0.0,4,2021
2021-04-30,SEA,0.01,4,2021
2021-05-01,SEA,0.04,5,2021
2021-05-02,SEA,0.0,5,2021
2021-05-03,SEA,0.0,5,2021
2021-05-04,SEA,0.19,5,2021
2021-05-05,SEA,0.0,5,2021
2021-05-06,SEA,0.0,5,2021
2021-05-07,SEA,0.0,5,2021
2021-05-08,SEA,0.17,5,2021
2021-05-09,SEA,0.01,5,2021
2021-05-10,SEA,0.0,5,2021
2021-05-11,SEA,0.0,5,2021
2021-05-12,SEA,0.0,5,2021
2021-05-13,SEA,0.0,5,2021
2021-05-14,SEA,0.0,5,2021
2021-05-15,SEA,0.0,5,2021
2021-05-16,SEA,0.0,5,2021
2021-05-17,SEA,0.0,5,2021
2021-05-18,SEA,,5,2021
2021-05-19,SEA,0.12,5,2021
2021-05-20,SEA,0.0,5,2021
2021-05-21,SEA,0.0,5,2021
2021-05-22,SEA,0.0,5,2021
2021-05-23,SEA,0.0,5,2021
2021-05-24,SEA,0.07,5,2021
2021-05-25,SEA,0.05,5,2021
2021-05-26,SEA,0.0,5,2021
2021-05-27,SEA,0.17,5,2021
2021-05-28,SEA,0.19,5,2021
2021-05-29,SEA,0.0,5,2021
2021-05-30,SEA,0.0,5,2021
2021-05-31,SEA,0.0,5,2021
2021-06-01,SEA,0.0,6,2021
2021-06-02,SEA,0.0,6,2021
2021-06-03,SEA,0.0,6,2021
2021-06-04,SEA,0.0,6,2021
2021-06-05,SEA,0.0,6,2021
2021-06-06,SEA,0.0,6,2021
2021-06-07,SEA,0.11,6,2021
2021-06-08,SEA,0.0,6,2021
2021-06-09,SEA,0.0,6,2021
2021-06-10,SEA,0.0,6,2021
2021-06-11,SEA,0.0,6,2021
2021-06-12,SEA,0.41,6,2021
2021-06-13,SEA,0.33,6,2021
2021-06-14,SEA,0.64,6,2021
2021-06-15,SEA,0.07,6,2021
2021-06-16,SEA,0.0,6,2021
2021-06-17,SEA,0.0,6,2021
2021-06-18,SEA,0.0,6,2021
2021-06-19,SEA,0.0,6,2021
2021-06-20,SEA,0.0,6,2021
2021-06-21,SEA,0.0,6,2021
2021-06-22,SEA,0.0,6,2021
2021-06-23,SEA,0.0,6,2021
2021-06-24,SEA,0.0,6,2021
2021-06-25,SEA,0.0,6,2021
2021-06-26,SEA,0.0,6,2021
2021-06-27,SEA,0.0,6,2021
2021-06-28,SEA,0.0,6,2021
2021-06-29,SEA,0.0,6,2021
2021-06-30,SEA,0.0,6,2021
2021-07-01,SEA,0.0,7,2021
2021-07-02,SEA,0.0,7,2021
2021-07-03,SEA,0.0,7,2021
2021-07-04,SEA,0.0,7,2021
2021-07-05,SEA,0.0,7,2021
2021-07-06,SEA,0.0,7,2021
2021-07-07,SEA,0.0,7,2021
2021-07-08,SEA,0.0,7,2021
2021-07-09,SEA,0.8,7,2021
2021-07-10,SEA,0.0,7,2021
2021-07-11,SEA,0.0,7,2021
2021-07-12,SEA,,7,2021
2021-07-13,SEA,0.0,7,2021
2021-07-14,SEA,0.0,7,2021
2021-07-15,SEA,0.0,7,2021
2021-07-16,SEA,,7,2021
2021-07-17,SEA,0.0,7,2021
2021-07-18,SEA,0.0,7,2021
2021-07-19,SEA,0.0,7,2021
2021-07-20,SEA,0.0,7,2021
2021-07-21,SEA,0.07,7,2021
2021-07-22,SEA,0.0,7,2021
2021-07-23,SEA,0.0,7,2021
2021-07-24,SEA,0.0,7,2021
2021-07-25,SEA,0.0,7,2021
2021-07-26,SEA,0.0,7,2021
2021-07-27,SEA,0.0,7,2021
2021-07-28,SEA,0.0,7,2021
2021-07-29,SEA,0.0,7,2021
2021-07-30,SEA,0.0,7,2021
2021-07-31,SEA,0.0,7,2021
2021-08-01,SEA,0.0,8,2021
2021-08-02,SEA,,8,2021
2021-08-03,SEA,0.0,8,2021
2021-08-04,SEA,0.02,8,2021
2021-08-05,SEA,,8,2021
2021-08-06,SEA,0.08,8,2021
2021-08-07,SEA,0.02,8,2021
2021-08-08,SEA,0.04,8,2021
2021-08-09,SEA,0.0,8,2021
2021-08-10,SEA,0.0,8,2021
2021-08-11,SEA,0.0,8,2021
2021-08-12,SEA,0.0,8,2021
2021-08-13,SEA,0.0,8,2021
2021-08-14,SEA,0.0,8,2021
2021-08-15,SEA,0.0,8,2021
2021-08-16,SEA,0.0,8,2021
2021-08-17,SEA,,8,2021
2021-08-18,SEA,0.0,8,2021
2021-08-19,SEA,0.0,8,2021
2021-08-20,SEA,0.0,8,2021
2021-08-21,SEA,0.0,8,2021
2021-08-22,SEA,0.0,8,2021
2021-08-23,SEA,0.0,8,2021
2021-08-24,SEA,0.0,8,2021
2021-08-25,SEA,0.0,8,2021
2021-08-26,SEA,,8,2021
2021-08-27,SEA,0.11,8,2021
2021-08-28,SEA,0.0,8,2021
2021-08-29,SEA,0.0,8,2021
2021-08-30,SEA,,8,2021
2021-08-31,SEA,0.02,8,2021
2021-09-01,SEA,0.0,9,2021
2021-09-02,SEA,0.0,9,2021
2021-09-03,SEA,0.0,9,2021
2021-09-04,SEA,,9,2021
2021-09-05,SEA,0.0,9,2021
2021-09-06,SEA,0.0,9,2021
2021-09-07,SEA,,9,2021
2021-09-08,SEA,0.01,9,2021
2021-09-09,SEA,0.0,9,2021
2021-09-10,SEA,0.0,9,2021
2021-09-11,SEA,0.0,9,2021
2021-09-12,SEA,0.02,9,2021
2021-09-13,SEA,0.02,9,2021
2021-09-14,SEA,0.0,9,2021
2021-09-15,SEA,0.0,9,2021
2021-09-16,SEA,0.0,9,2021
2021-09-17,SEA,0.58,9,2021
2021-09-18,SEA,0.71,9,2021
2021-09-19,SEA,0.36,9,2021
2021-09-20,SEA,0.23,9,2021
2021-09-21,SEA,0.0,9,2021
2021-09-22,SEA,0.0,9,2021
2021-09-23,SEA,0.0,9,2021
2021-09-24,SEA,0.0,9,2021
2021-09-25,SEA,0.0,9,2021
2021-09-26,SEA,0.0,9,2021
2021-09-27,SEA,0.99,9,2021
2021-09-28,SEA,0.55,9,2021
2021-09-29,SEA,0.03,9,2021
2021-09-30,SEA,0.23,9,2021
2021-10-01,SEA,0.0,10,2021
2021-10-02,SEA,0.0,10,2021
2021-10-03,SEA,0.02,10,2021
2021-10-04,SEA,0.0,10,2021
2021-10-05,SEA,0.09,10,2021
2021-10-06,SEA,0.19,10,2021
2021-10-07,SEA,0.0,10,2021
2021-10-08,SEA,0.0,10,2021
2021-10-09,SEA,0.0,10,2021
2021-10-10,SEA,0.37,10,2021
2021-10-11,SEA,0.06,10,2021
2021-10-12,SEA,0.07,10,2021
2021-10-13,SEA,0.06,10,2021
2021-10-14,SEA,0.03,10,2021
2021-10-15,SEA,0.02,10,2021
2021-10-16,SEA,0.04,10,2021
2021-10-17,SEA,0.0,10,2021
2021-10-18,SEA,,10,2021
2021-10-19,SEA,0.0,10,2021
2021-10-20,SEA,0.21,10,2021
2021-10-21,SEA,0.54,10,2021
2021-10-22,SEA,0.68,10,2021
2021-10-23,SEA,0.02,10,2021
2021-10-24,SEA,0.03,10,2021
2021-10-25,SEA,0.32,10,2021
2021-10-26,SEA,0.15,10,2021
2021-10-27,SEA,0.23,10,2021
2021-10-28,SEA,0.52,10,2021
2021-10-29,SEA,1.91,10,2021
2021-10-30,SEA,0.09,10,2021
2021-10-31,SEA,0.0,10,2021
2021-11-01,SEA,0.0,11,2021
2021-11-02,SEA,0.13,11,2021
2021-11-03,SEA,0.18,11,2021
2021-11-04,SEA,0.53,11,2021
2021-11-05,SEA,0.69,11,2021
2021-11-06,SEA,0.01,11,2021
2021-11-07,SEA,0.68,11,2021
2021-11-08,SEA,0.24,11,2021
2021-11-09,SEA,0.24,11,2021
2021-11-10,SEA,0.24,11,2021
2021-11-11,SEA,0.14,11,2021
2021-11-12,SEA,0.68,11,2021
2021-11-13,SEA,0.4,11,2021
2021-11-14,SEA,0.59,11,2021
2021-11-15,SEA,0.59,11,2021
2021-11-16,SEA,0.3,11,2021
2021-11-17,SEA,0.0,11,2021
2021-11-18,SEA,0.0,11,2021
2021-11-19,SEA,0.52,11,2021
2021-11-20,SEA,0.02,11,2021
2021-11-21,SEA,0.0,11,2021
2021-11-22,SEA,0.0,11,2021
2021-11-23,SEA,0.62,11,2021
2021-11-24,SEA,0.02,11,2021
2021-11-25,SEA,0.27,11,2021
2021-11-26,SEA,0.55,11,2021
2021-11-27,SEA,0.04,11,2021
2021-11-28,SEA,0.32,11,2021
2021-11-29,SEA,0.0,11,2021
2021-11-30,SEA,0.06,11,2021
2021-12-01,SEA,0.06,12,2021
2021-12-02,SEA,0.11,12,2021
2021-12-03,SEA,0.1,12,2021
2021-12-04,SEA,0.16,12,2021
2021-12-05,SEA,0.34,12,2021
2021-12-06,SEA,0.02,12,2021
2021-12-07,SEA,0.15,12,2021
2021-12-08,SEA,0.03,12,2021
2021-12-09,SEA,0.0,12,2021
2021-12-10,SEA,0.01,12,2021
2021-12-11,SEA,0.48,12,2021
2021-12-12,SEA,0.09,12,2021
2021-12-13,SEA,0.39,12,2021
2021-12-14,SEA,0.06,12,2021
2021-12-15,SEA,0.13,12,2021
2021-12-16,SEA,0.11,12,2021
2021-12-17,SEA,0.04,12,2021
2021-12-18,SEA,0.54,12,2021
2021-12-19,SEA,0.0,12,2021
2021-12-20,SEA,0.02,12,2021
2021-12-21,SEA,0.0,12,2021
2021-12-22,SEA,0.4,12,2021
2021-12-23,SEA,0.16,12,2021
2021-12-24,SEA,0.16,12,2021
2021-12-25,SEA,0.22,12,2021
2021-12-26,SEA,0.35,12,2021
2021-12-27,SEA,0.11,12,2021
2021-12-28,SEA,0.05,12,2021
2021-12-29,SEA,0.0,12,2021
2021-12-30,SEA,,12,2021
2021-12-31,SEA,0.0,12,2021
2022-01-01,SEA,0.0,1,2022
2022-01-02,SEA,0.79,1,2022
2022-01-03,SEA,1.97,1,2022
2022-01-04,SEA,0.28,1,2022
2022-01-05,SEA,0.09,1,2022
2022-01-06,SEA,2.0,1,2022
2022-01-07,SEA,1.9,1,2022
2022-01-08,SEA,0.42,1,2022
2022-01-09,SEA,0.0,1,2022
2022-01-10,SEA,0.27,1,2022
2022-01-11,SEA,0.7,1,2022
2022-01-12,SEA,0.68,1,2022
2022-01-13,SEA,0.24,1,2022
2022-01-14,SEA,0.02,1,2022
2022-01-15,SEA,0.0,1,2022
2022-01-16,SEA,,1,2022
2022-01-17,SEA,0.01,1,2022
2022-01-18,SEA,,1,2022
2022-01-19,SEA,0.04,1,2022
2022-01-20,SEA,0.05,1,2022
2022-01-21,SEA,0.21,1,2022
2022-01-22,SEA,0.0,1,2022
2022-01-23,SEA,0.0,1,2022
2022-01-24,SEA,0.0,1,2022
2022-01-25,SEA,0.0,1,2022
2022-01-26,SEA,0.0,1,2022
2022-01-27,SEA,0.0,1,2022
2022-01-28,SEA,0.0,1,2022
2022-01-29,SEA,0.0,1,2022
2022-01-30,SEA,0.01,1,2022
2022-01-31,SEA,,1,2022
2022-02-01,SEA,0.0,2,2022
2022-02-02,SEA,0.03,2,2022
2022-02-03,SEA,0.09,2,2022
2022-02-04,SEA,0.03,2,2022
2022-02-05,SEA,0.01,2,2022
2022-02-06,SEA,0.0,2,2022
2022-02-07,SEA,0.0,2,2022
2022-02-08,SEA,,2,2022
2022-02-09,SEA,0.02,2,2022
2022-02-10,SEA,0.02,2,2022
2022-02-11,SEA,,2,2022
2022-02-12,SEA,0.0,2,2022
2022-02-13,SEA,0.0,2,2022
2022-02-14,SEA,0.08,2,2022
2022-02-15,SEA,0.06,2,2022
2022-02-16,SEA,0.0,2,2022
2022-02-17,SEA,0.0,2,2022
2022-02-18,SEA,0.0,2,2022
2022-02-19,SEA,0.01,2,2022
2022-02-20,SEA,0.04,2,2022
2022-02-21,SEA,0.24,2,2022
2022-02-22,SEA,0.0,2,2022
2022-02-23,SEA,0.0,2,2022
2022-02-24,SEA,0.0,2,2022
2022-02-25,SEA,0.0,2,2022
2022-02-26,SEA,0.36,2,2022
2022-02-27,SEA,0.52,2,2022
2022-02-28,SEA,1.6,2,2022
2022-03-01,SEA,0.82,3,2022
2022-03-02,SEA,0.25,3,2022
2022-03-03,SEA,0.32,3,2022
2022-03-04,SEA,0.02,3,2022
2022-03-05,SEA,0.03,3,2022
2022-03-06,SEA,0.0,3,2022
2022-03-07,SEA,,3,2022
2022-03-08,SEA,0.08,3,2022
2022-03-09,SEA,0.0,3,2022
2022-03-10,SEA,0.0,3,2022
2022-03-11,SEA,0.02,3,2022
2022-03-12,SEA,0.0,3,2022
2022-03-13,SEA,0.02,3,2022
2022-03-14,SEA,0.0,3,2022
2022-03-15,SEA,0.16,3,2022
2022-03-16,SEA,0.01,3,2022
2022-03-17,SEA,0.0,3,2022
2022-03-18,SEA,0.09,3,2022
2022-03-19,SEA,0.57,3,2022
2022-03-20,SEA,0.25,3,2022
2022-03-21,SEA,0.41,3,2022
2022-03-22,SEA,0.02,3,2022
2022-03-23,SEA,0.03,3,2022
2022-03-24,SEA,0.27,3,2022
2022-03-25,SEA,0.0,3,2022
2022-03-26,SEA,0.0,3,2022
2022-03-27,SEA,0.04,3,2022
2022-03-28,SEA,0.0,3,2022
2022-03-29,SEA,0.0,3,2022
2022-03-30,SEA,0.0,3,2022
2022-03-31,SEA,0.16,3,2022
2022-04-01,SEA,0.0,4,2022
2022-04-02,SEA,0.1,4,2022
2022-04-03,SEA,0.0,4,2022
2022-04-04,SEA,0.88,4,2022
2022-04-05,SEA,0.08,4,2022
2022-04-06,SEA,0.0,4,2022
2022-04-07,SEA,0.0,4,2022
2022-04-08,SEA,0.06,4,2022
2022-04-09,SEA,0.12,4,2022
2022-04-10,SEA,0.39,4,2022
2022-04-11,SEA,0.02,4,2022
2022-04-12,SEA,0.0,4,2022
2022-04-13,SEA,0.0,4,2022
2022-04-14,SEA,0.13,4,2022
2022-04-15,SEA,0.01,4,2022
2022-04-16,SEA,0.0,4,2022
2022-04-17,SEA,0.0,4,2022
2022-04-18,SEA,0.23,4,2022
2022-04-19,SEA,0.32,4,2022
2022-04-20,SEA,0.01,4,2022
2022-04-21,SEA,0.18,4,2022
2022-04-22,SEA,0.14,4,2022
2022-04-23,SEA,0.02,4,2022
2022-04-24,SEA,0.0,4,2022
2022-04-25,SEA,0.0,4,2022
2022-04-26,SEA,0.05,4,2022
2022-04-27,SEA,0.0,4,2022
2022-04-28,SEA,0.02,4,2022
2022-04-29,SEA,0.0,4,2022
2022-04-30,SEA,0.36,4,2022
2022-05-01,SEA,0.0,5,2022
2022-05-02,SEA,0.3,5,2022
2022-05-03,SEA,0.16,5,2022
2022-05-04,SEA,0.01,5,2022
2022-05-05,SEA,0.13,5,2022
2022-05-06,SEA,0.45,5,2022
2022-05-07,SEA,0.49,5,2022
2022-05-08,SEA,0.02,5,2022
2022-05-09,SEA,0.05,5,2022
2022-05-10,SEA,0.03,5,2022
2022-05-11,SEA,0.02,5,2022
2022-05-12,SEA,0.05,5,2022
2022-05-13,SEA,0.0,5,2022
2022-05-14,SEA,0.11,5,2022
2022-05-15,SEA,0.07,5,2022
2022-05-16,SEA,0.66,5,2022
2022-05-17,SEA,0.0,5,2022
2022-05-18,SEA,0.1,5,2022
2022-05-19,SEA,0.17,5,2022
2022-05-20,SEA,,5,2022
2022-05-21,SEA,0.0,5,2022
2022-05-22,SEA,0.0,5,2022
2022-05-23,SEA,0.0,5,2022
2022-05-24,SEA,0.0,5,2022
2022-05-25,SEA,0.03,5,2022
